id,p_start,exp_yr_count,job_title,department,grade,salary,medical_leaves
301,2015,6,Associate Data Analyst,Analytics Department,4,83632,16
301,2016,7,Data Analyst,Analytics Department,5,94164,14
301,2017,8,Data Analyst,Analytics Department,5,110300,7
301,2018,9,Data Analyst,Analytics Department,5,112326,0
301,2019,10,Data Analyst,Analytics Department,5,114354,10
302,2015,1,Backend Engineer,IT Department,5,78803,11
302,2016,2,Backend Engineer,IT Department,5,82835,4
302,2017,3,Backend Engineer,IT Department,5,84854,16
302,2018,4,Backend Engineer,IT Department,5,86875,10
302,2019,5,Backend Engineer,IT Department,5,88898,5
303,2014,1,Sr Manager,Administration Department,10,211564,17
303,2015,2,Sr Manager,Administration Department,10,215594,12
303,2016,3,Sr Manager,Administration Department,10,217612,8
303,2017,4,Sr Manager,Administration Department,10,219632,17
303,2018,5,Sr Manager,Administration Department,10,221654,3
303,2019,6,Sr Manager,Administration Department,10,223678,11
304,2009,1,Associate Data Analyst,Analytics Department,4,71597,13
304,2010,2,Associate Data Analyst,Analytics Department,4,75617,3
304,2011,3,Associate Data Analyst,Analytics Department,4,77630,6
304,2012,4,Associate Data Analyst,Analytics Department,4,79645,16
304,2013,5,Associate Data Analyst,Analytics Department,4,81662,1
304,2014,6,Associate Data Analyst,Analytics Department,4,83681,18
304,2015,7,Data Analyst,Analytics Department,5,94224,6
304,2016,8,Data Analyst,Analytics Department,5,110352,18
304,2017,9,Data Analyst,Analytics Department,5,112377,13
304,2018,10,Data Analyst,Analytics Department,5,114404,1
304,2019,11,Data Analyst,Analytics Department,5,116433,18
305,2009,1,Data Analyst,Analytics Department,5,94244,9
305,2010,2,Data Analyst,Analytics Department,5,98264,0
305,2011,3,Data Analyst,Analytics Department,5,100277,17
305,2012,4,Data Analyst,Analytics Department,5,102292,7
305,2013,5,Data Analyst,Analytics Department,5,104309,0
305,2014,6,Data Analyst,Analytics Department,5,106328,1
305,2015,7,Data Analyst II,Analytics Department,6,121497,2
305,2016,8,Data Analyst II,Analytics Department,6,137625,19
305,2017,9,Data Analyst II,Analytics Department,6,139650,17
305,2018,10,Data Analyst II,Analytics Department,6,141677,15
305,2019,11,Data Analyst II,Analytics Department,6,143706,20
306,2015,1,Frontend Engineer II,IT Department,6,88656,14
306,2016,2,Frontend Engineer II,IT Department,6,92688,2
306,2017,3,Frontend Engineer II,IT Department,6,94707,18
306,2018,4,Frontend Engineer II,IT Department,6,96728,14
306,2019,5,Frontend Engineer II,IT Department,6,98751,9
307,2009,1,Associate Data Analyst,Analytics Department,4,71657,19
307,2010,2,Associate Data Analyst,Analytics Department,4,75677,8
307,2011,3,Associate Data Analyst,Analytics Department,4,77690,9
307,2012,4,Associate Data Analyst,Analytics Department,4,79705,10
307,2013,5,Associate Data Analyst,Analytics Department,4,81722,8
307,2014,6,Associate Data Analyst,Analytics Department,4,83741,9
307,2015,7,Data Analyst,Analytics Department,5,94284,8
307,2016,8,Data Analyst,Analytics Department,5,110412,0
307,2017,9,Data Analyst,Analytics Department,5,112437,12
307,2018,10,Data Analyst,Analytics Department,5,114464,3
307,2019,11,Data Analyst,Analytics Department,5,116493,12
308,2017,1,Frontend Engineer II,IT Department,6,88606,15
308,2018,2,Frontend Engineer II,IT Department,6,92642,20
308,2019,3,Frontend Engineer II,IT Department,6,94663,12
309,2010,1,Sr Backend Engineer,IT Department,7,128625,13
309,2011,2,Sr Backend Engineer,IT Department,7,132647,4
309,2012,3,Sr Backend Engineer,IT Department,7,134661,6
309,2013,4,Sr Backend Engineer,IT Department,7,136677,19
309,2014,5,Sr Backend Engineer,IT Department,7,138695,8
309,2015,6,Sr Backend Engineer,IT Department,7,140715,0
309,2016,7,Team Lead,IT Department,8,175859,20
309,2017,8,Team Lead,IT Department,8,191995,6
309,2018,9,Team Lead,IT Department,8,194021,0
309,2019,10,Team Lead,IT Department,8,196049,12
310,2009,1,Backend Engineer,IT Department,5,79003,3
310,2010,2,Backend Engineer,IT Department,5,83023,13
310,2011,3,Backend Engineer,IT Department,5,85036,15
310,2012,4,Backend Engineer,IT Department,5,87051,2
310,2013,5,Backend Engineer,IT Department,5,89068,3
310,2014,6,Backend Engineer,IT Department,5,91087,7
310,2015,7,Backend Engineer II,IT Department,6,98785,2
310,2016,8,Backend Engineer II,IT Department,6,114913,20
310,2017,9,Backend Engineer II,IT Department,6,116938,13
310,2018,10,Backend Engineer II,IT Department,6,118965,0
310,2019,11,Backend Engineer II,IT Department,6,120994,9
311,2014,1,Assistant Manager,Administration Department,7,133393,8
311,2015,2,Assistant Manager,Administration Department,7,137423,13
311,2016,3,Assistant Manager,Administration Department,7,139441,18
311,2017,4,Assistant Manager,Administration Department,7,141461,8
311,2018,5,Assistant Manager,Administration Department,7,143483,18
311,2019,6,Assistant Manager,Administration Department,7,145507,12
312,2009,1,Associate Data Analyst,Analytics Department,4,71757,19
312,2010,2,Associate Data Analyst,Analytics Department,4,75777,13
312,2011,3,Associate Data Analyst,Analytics Department,4,77790,7
312,2012,4,Associate Data Analyst,Analytics Department,4,79805,11
312,2013,5,Associate Data Analyst,Analytics Department,4,81822,6
312,2014,6,Associate Data Analyst,Analytics Department,4,83841,13
312,2015,7,Data Analyst,Analytics Department,5,94384,5
312,2016,8,Data Analyst,Analytics Department,5,110512,14
312,2017,9,Data Analyst,Analytics Department,5,112537,20
312,2018,10,Data Analyst,Analytics Department,5,114564,3
312,2019,11,Data Analyst,Analytics Department,5,116593,18
313,2009,1,Data Analyst,Analytics Department,5,94404,4
313,2010,2,Data Analyst,Analytics Department,5,98424,19
313,2011,3,Data Analyst,Analytics Department,5,100437,5
313,2012,4,Data Analyst,Analytics Department,5,102452,11
313,2013,5,Data Analyst,Analytics Department,5,104469,7
313,2014,6,Data Analyst,Analytics Department,5,106488,16
313,2015,7,Data Analyst II,Analytics Department,6,121657,14
313,2016,8,Data Analyst II,Analytics Department,6,137785,4
313,2017,9,Data Analyst II,Analytics Department,6,139810,17
313,2018,10,Data Analyst II,Analytics Department,6,141837,16
313,2019,11,Data Analyst II,Analytics Department,6,143866,10
314,2011,1,Data Analyst II,Analytics Department,6,121677,9
314,2012,2,Data Analyst II,Analytics Department,6,125701,12
314,2013,3,Data Analyst II,Analytics Department,6,127716,13
314,2014,4,Data Analyst II,Analytics Department,6,129733,7
314,2015,5,Data Analyst II,Analytics Department,6,131752,19
314,2016,6,Data Analyst II,Analytics Department,6,133773,13
314,2017,7,Data Scientist,Analytics Department,7,155444,0
314,2018,8,Data Scientist,Analytics Department,7,171588,16
314,2019,9,Data Scientist,Analytics Department,7,173615,5
315,2010,1,Associate Frontend Engineer,IT Department,4,47984,3
315,2011,2,Associate Frontend Engineer,IT Department,4,52006,16
315,2012,3,Associate Frontend Engineer,IT Department,4,54020,6
315,2013,4,Associate Frontend Engineer,IT Department,4,56036,13
315,2014,5,Associate Frontend Engineer,IT Department,4,58054,16
315,2015,6,Associate Frontend Engineer,IT Department,4,60074,20
315,2016,7,Frontend Engineer,IT Department,5,63637,7
315,2017,8,Frontend Engineer,IT Department,5,79773,12
315,2018,9,Frontend Engineer,IT Department,5,81799,10
315,2019,10,Frontend Engineer,IT Department,5,83827,14
316,2011,1,Sr Backend Engineer,IT Department,7,128800,3
316,2012,2,Sr Backend Engineer,IT Department,7,132824,19
316,2013,3,Sr Backend Engineer,IT Department,7,134839,20
316,2014,4,Sr Backend Engineer,IT Department,7,136856,7
316,2015,5,Sr Backend Engineer,IT Department,7,138875,15
316,2016,6,Sr Backend Engineer,IT Department,7,140896,16
316,2017,7,Team Lead,IT Department,8,175999,12
316,2018,8,Team Lead,IT Department,8,192143,1
316,2019,9,Team Lead,IT Department,8,194170,4
317,2011,1,Associate Data Analyst,Analytics Department,4,71867,17
317,2012,2,Associate Data Analyst,Analytics Department,4,75891,14
317,2013,3,Associate Data Analyst,Analytics Department,4,77906,2
317,2014,4,Associate Data Analyst,Analytics Department,4,79923,3
317,2015,5,Associate Data Analyst,Analytics Department,4,81942,0
317,2016,6,Associate Data Analyst,Analytics Department,4,83963,12
317,2017,7,Data Analyst,Analytics Department,5,94484,0
317,2018,8,Data Analyst,Analytics Department,5,110628,14
317,2019,9,Data Analyst,Analytics Department,5,112655,1
318,2010,1,Data Analyst II,Analytics Department,6,121757,16
318,2011,2,Data Analyst II,Analytics Department,6,125779,16
318,2012,3,Data Analyst II,Analytics Department,6,127793,12
318,2013,4,Data Analyst II,Analytics Department,6,129809,6
318,2014,5,Data Analyst II,Analytics Department,6,131827,1
318,2015,6,Data Analyst II,Analytics Department,6,133847,17
318,2016,7,Data Scientist,Analytics Department,7,155524,7
318,2017,8,Data Scientist,Analytics Department,7,171660,15
318,2018,9,Data Scientist,Analytics Department,7,173686,8
318,2019,10,Data Scientist,Analytics Department,7,175714,12
319,2011,1,Sr Backend Engineer,IT Department,7,128875,0
319,2012,2,Sr Backend Engineer,IT Department,7,132899,1
319,2013,3,Sr Backend Engineer,IT Department,7,134914,4
319,2014,4,Sr Backend Engineer,IT Department,7,136931,2
319,2015,5,Sr Backend Engineer,IT Department,7,138950,11
319,2016,6,Sr Backend Engineer,IT Department,7,140971,4
319,2017,7,Team Lead,IT Department,8,176059,16
319,2018,8,Team Lead,IT Department,8,192203,6
319,2019,9,Team Lead,IT Department,8,194230,15
320,2009,1,Backend Engineer,IT Department,5,79253,19
320,2010,2,Backend Engineer,IT Department,5,83273,14
320,2011,3,Backend Engineer,IT Department,5,85286,15
320,2012,4,Backend Engineer,IT Department,5,87301,14
320,2013,5,Backend Engineer,IT Department,5,89318,14
320,2014,6,Backend Engineer,IT Department,5,91337,18
320,2015,7,Backend Engineer II,IT Department,6,99035,19
320,2016,8,Backend Engineer II,IT Department,6,115163,16
320,2017,9,Backend Engineer II,IT Department,6,117188,5
320,2018,10,Backend Engineer II,IT Department,6,119215,20
320,2019,11,Backend Engineer II,IT Department,6,121244,8
321,2016,1,Data Analyst II,Analytics Department,6,121817,5
321,2017,2,Data Analyst II,Analytics Department,6,125851,19
321,2018,3,Data Analyst II,Analytics Department,6,127871,20
321,2019,4,Data Analyst II,Analytics Department,6,129893,19
322,2011,1,Sr Backend Engineer,IT Department,7,128950,15
322,2012,2,Sr Backend Engineer,IT Department,7,132974,14
322,2013,3,Sr Backend Engineer,IT Department,7,134989,9
322,2014,4,Sr Backend Engineer,IT Department,7,137006,18
322,2015,5,Sr Backend Engineer,IT Department,7,139025,18
322,2016,6,Sr Backend Engineer,IT Department,7,141046,10
322,2017,7,Team Lead,IT Department,8,176119,15
322,2018,8,Team Lead,IT Department,8,192263,4
322,2019,9,Team Lead,IT Department,8,194290,5
323,2012,1,Backend Engineer,IT Department,5,79328,8
323,2013,2,Backend Engineer,IT Department,5,83354,11
323,2014,3,Backend Engineer,IT Department,5,85370,18
323,2015,4,Backend Engineer,IT Department,5,87388,8
323,2016,5,Backend Engineer,IT Department,5,89408,4
323,2017,6,Backend Engineer,IT Department,5,91430,17
323,2018,7,Backend Engineer II,IT Department,6,99110,4
323,2019,8,Backend Engineer II,IT Department,6,115262,12
324,2015,1,Backend Engineer,IT Department,5,79353,11
324,2016,2,Backend Engineer,IT Department,5,83385,5
324,2017,3,Backend Engineer,IT Department,5,85404,6
324,2018,4,Backend Engineer,IT Department,5,87425,0
324,2019,5,Backend Engineer,IT Department,5,89448,2
325,2009,1,Associate Data Analyst,Analytics Department,4,72017,1
325,2010,2,Associate Data Analyst,Analytics Department,4,76037,4
325,2011,3,Associate Data Analyst,Analytics Department,4,78050,6
325,2012,4,Associate Data Analyst,Analytics Department,4,80065,9
325,2013,5,Associate Data Analyst,Analytics Department,4,82082,12
325,2014,6,Associate Data Analyst,Analytics Department,4,84101,1
325,2015,7,Data Analyst,Analytics Department,5,94644,11
325,2016,8,Data Analyst,Analytics Department,5,110772,16
325,2017,9,Data Analyst,Analytics Department,5,112797,1
325,2018,10,Data Analyst,Analytics Department,5,114824,7
325,2019,11,Data Analyst,Analytics Department,5,116853,1
326,2010,1,Sr Backend Engineer,IT Department,7,129050,17
326,2011,2,Sr Backend Engineer,IT Department,7,133072,9
326,2012,3,Sr Backend Engineer,IT Department,7,135086,13
326,2013,4,Sr Backend Engineer,IT Department,7,137102,8
326,2014,5,Sr Backend Engineer,IT Department,7,139120,19
326,2015,6,Sr Backend Engineer,IT Department,7,141140,7
326,2016,7,Team Lead,IT Department,8,176199,7
326,2017,8,Team Lead,IT Department,8,192335,18
326,2018,9,Team Lead,IT Department,8,194361,10
326,2019,10,Team Lead,IT Department,8,196389,13
327,2005,1,Associate Data Analyst,Analytics Department,4,72037,18
327,2006,2,Associate Data Analyst,Analytics Department,4,76049,7
327,2007,3,Associate Data Analyst,Analytics Department,4,78058,11
327,2008,4,Associate Data Analyst,Analytics Department,4,80069,9
327,2009,5,Associate Data Analyst,Analytics Department,4,82082,14
327,2010,6,Associate Data Analyst,Analytics Department,4,84097,8
327,2011,7,Data Analyst,Analytics Department,5,94684,18
327,2012,8,Data Analyst,Analytics Department,5,110780,15
327,2013,9,Data Analyst,Analytics Department,5,112801,10
327,2014,10,Data Analyst,Analytics Department,5,114824,3
327,2015,11,Data Analyst,Analytics Department,5,116849,13
327,2016,12,Data Analyst II,Analytics Department,6,121937,10
327,2017,13,Data Analyst II,Analytics Department,6,148158,19
327,2018,14,Data Analyst II,Analytics Department,6,150189,6
327,2019,15,Data Analyst II,Analytics Department,6,152222,11
328,2010,1,Sr Backend Engineer,IT Department,7,129100,8
328,2011,2,Sr Backend Engineer,IT Department,7,133122,19
328,2012,3,Sr Backend Engineer,IT Department,7,135136,17
328,2013,4,Sr Backend Engineer,IT Department,7,137152,9
328,2014,5,Sr Backend Engineer,IT Department,7,139170,6
328,2015,6,Sr Backend Engineer,IT Department,7,141190,12
328,2016,7,Team Lead,IT Department,8,176239,7
328,2017,8,Team Lead,IT Department,8,192375,14
328,2018,9,Team Lead,IT Department,8,194401,14
328,2019,10,Team Lead,IT Department,8,196429,13
329,2009,1,Associate Data Analyst,Analytics Department,4,72097,16
329,2010,2,Associate Data Analyst,Analytics Department,4,76117,11
329,2011,3,Associate Data Analyst,Analytics Department,4,78130,12
329,2012,4,Associate Data Analyst,Analytics Department,4,80145,7
329,2013,5,Associate Data Analyst,Analytics Department,4,82162,9
329,2014,6,Associate Data Analyst,Analytics Department,4,84181,1
329,2015,7,Data Analyst,Analytics Department,5,94724,17
329,2016,8,Data Analyst,Analytics Department,5,110852,15
329,2017,9,Data Analyst,Analytics Department,5,112877,7
329,2018,10,Data Analyst,Analytics Department,5,114904,6
329,2019,11,Data Analyst,Analytics Department,5,116933,1
330,2014,1,Associate Data Analyst,Analytics Department,4,72142,14
330,2015,2,Associate Data Analyst,Analytics Department,4,76172,4
330,2016,3,Associate Data Analyst,Analytics Department,4,78190,8
330,2017,4,Associate Data Analyst,Analytics Department,4,80210,12
330,2018,5,Associate Data Analyst,Analytics Department,4,82232,18
330,2019,6,Associate Data Analyst,Analytics Department,4,84256,9
331,2007,1,Associate Data Analyst,Analytics Department,4,72127,17
331,2008,2,Associate Data Analyst,Analytics Department,4,76143,5
331,2009,3,Associate Data Analyst,Analytics Department,4,78154,0
331,2010,4,Associate Data Analyst,Analytics Department,4,80167,2
331,2011,5,Associate Data Analyst,Analytics Department,4,82182,1
331,2012,6,Associate Data Analyst,Analytics Department,4,84199,3
331,2013,7,Data Analyst,Analytics Department,5,94764,17
331,2014,8,Data Analyst,Analytics Department,5,110876,16
331,2015,9,Data Analyst,Analytics Department,5,112899,13
331,2016,10,Data Analyst,Analytics Department,5,114924,18
