id,year,exp_yr_count,medical_leaves,casual_leaves
748,2013,8,10,6
748,2014,9,2,2
748,2015,10,1,5
748,2016,11,10,14
748,2017,12,1,12
748,2018,13,0,0
748,2019,14,7,7
749,2012,1,4,5
749,2013,2,8,3
749,2014,3,8,2
749,2015,4,3,13
749,2016,5,0,11
749,2017,6,2,5
749,2018,7,8,6
749,2019,8,7,7
750,2015,1,8,15
750,2016,2,6,2
750,2017,3,5,12
750,2018,4,6,4
750,2019,5,7,10
751,2011,1,2,15
751,2012,2,0,13
751,2013,3,1,14
751,2014,4,8,4
751,2015,5,3,8
751,2016,6,0,15
751,2017,7,1,5
751,2018,8,9,4
751,2019,9,9,15
752,2015,1,3,14
752,2016,2,0,7
752,2017,3,2,13
752,2018,4,6,4
752,2019,5,0,13
753,2010,1,10,4
753,2011,2,0,7
753,2012,3,3,14
753,2013,4,9,13
753,2014,5,9,7
753,2015,6,2,0
753,2016,7,0,11
753,2017,8,9,3
753,2018,9,5,11
753,2019,10,10,4
754,2008,1,3,1
754,2009,2,10,8
754,2010,3,2,4
754,2011,4,7,7
754,2012,5,2,3
754,2013,6,2,7
754,2014,7,10,9
754,2015,8,4,3
754,2016,9,2,1
754,2017,10,3,3
754,2018,11,4,0
754,2019,12,1,1
755,2015,1,4,1
755,2016,2,2,10
755,2017,3,8,9
755,2018,4,7,7
755,2019,5,8,15
756,2005,1,1,4
756,2006,2,8,2
756,2007,3,8,8
756,2008,4,2,11
756,2009,5,10,4
756,2010,6,3,7
756,2011,7,6,3
756,2012,8,7,1
756,2013,9,9,3
756,2014,10,10,5
756,2015,11,1,1
756,2016,12,2,6
756,2017,13,3,10
756,2018,14,7,12
756,2019,15,0,0
757,2010,1,6,8
757,2011,2,4,14
757,2012,3,3,6
757,2013,4,3,3
757,2014,5,2,9
757,2015,6,0,12
757,2016,7,9,5
757,2017,8,7,11
757,2018,9,5,15
757,2019,10,1,6
758,2016,1,6,7
758,2017,2,0,3
758,2018,3,4,10
758,2019,4,0,13
759,2008,1,3,1
759,2009,2,8,2
759,2010,3,3,3
759,2011,4,4,12
759,2012,5,9,0
759,2013,6,10,9
759,2014,7,10,14
759,2015,8,7,9
759,2016,9,2,4
759,2017,10,10,6
759,2018,11,3,9
759,2019,12,3,9
760,2009,1,9,9
760,2010,2,3,11
760,2011,3,10,6
760,2012,4,10,2
760,2013,5,7,6
760,2014,6,5,8
760,2015,7,9,14
760,2016,8,7,10
760,2017,9,9,1
760,2018,10,5,12
760,2019,11,10,4
761,2012,1,1,4
761,2013,2,9,7
761,2014,3,0,3
761,2015,4,2,2
761,2016,5,10,0
761,2017,6,6,14
761,2018,7,3,4
761,2019,8,10,6
762,2007,1,0,14
762,2008,2,4,6
762,2009,3,8,2
762,2010,4,10,10
762,2011,5,0,14
762,2012,6,3,6
762,2013,7,4,11
762,2014,8,6,8
762,2015,9,10,6
762,2016,10,4,2
762,2017,11,7,1
762,2018,12,2,0
762,2019,13,8,2
763,2014,1,9,5
763,2015,2,1,1
763,2016,3,0,15
763,2017,4,6,4
763,2018,5,5,8
763,2019,6,9,3
764,2017,1,9,10
764,2018,2,2,6
764,2019,3,0,10
765,2009,1,8,3
765,2010,2,7,6
765,2011,3,1,11
765,2012,4,4,13
765,2013,5,4,1
765,2014,6,4,14
765,2015,7,7,1
765,2016,8,7,14
765,2017,9,8,10
765,2018,10,5,3
765,2019,11,6,3
766,2016,1,7,10
766,2017,2,0,14
766,2018,3,0,13
766,2019,4,9,1
767,2013,1,1,6
767,2014,2,3,15
767,2015,3,7,1
767,2016,4,4,0
767,2017,5,0,3
767,2018,6,2,4
767,2019,7,7,0
768,2011,1,7,5
768,2012,2,8,2
768,2013,3,7,9
768,2014,4,7,3
768,2015,5,3,2
768,2016,6,3,6
768,2017,7,1,15
768,2018,8,2,7
768,2019,9,4,12
769,2009,1,4,15
769,2010,2,4,2
769,2011,3,9,1
769,2012,4,5,8
769,2013,5,4,8
769,2014,6,1,13
769,2015,7,10,15
769,2016,8,10,3
769,2017,9,10,7
769,2018,10,2,7
769,2019,11,1,0
770,2017,1,3,3
770,2018,2,4,8
770,2019,3,0,15
771,2016,1,7,7
771,2017,2,3,7
771,2018,3,4,13
771,2019,4,3,12
772,2005,1,8,11
772,2006,2,5,5
772,2007,3,7,8
772,2008,4,5,5
772,2009,5,4,15
772,2010,6,10,1
772,2011,7,0,11
772,2012,8,5,6
772,2013,9,5,3
772,2014,10,4,9
772,2015,11,10,14
772,2016,12,3,7
772,2017,13,9,13
772,2018,14,3,14
772,2019,15,7,10
773,2009,1,6,4
773,2010,2,6,0
773,2011,3,8,2
773,2012,4,4,9
773,2013,5,10,7
773,2014,6,9,8
773,2015,7,4,8
773,2016,8,6,7
773,2017,9,10,14
773,2018,10,8,5
773,2019,11,1,2
774,2013,1,4,10
774,2014,2,3,11
774,2015,3,9,14
774,2016,4,6,0
774,2017,5,5,6
774,2018,6,7,11
774,2019,7,3,10
775,2017,1,9,13
775,2018,2,1,0
775,2019,3,3,4
776,2017,1,8,2
776,2018,2,2,9
776,2019,3,10,14
777,2011,1,7,4
777,2012,2,8,11
777,2013,3,1,15
777,2014,4,2,3
777,2015,5,2,5
777,2016,6,6,7
777,2017,7,7,7
777,2018,8,6,8
777,2019,9,7,8
778,2009,1,0,9
778,2010,2,7,2
778,2011,3,9,12
778,2012,4,0,6
778,2013,5,8,2
778,2014,6,0,8
778,2015,7,5,4
778,2016,8,3,12
778,2017,9,6,6
778,2018,10,3,4
778,2019,11,0,0
779,2007,1,1,3
779,2008,2,8,15
779,2009,3,10,10
779,2010,4,9,4
779,2011,5,0,6
779,2012,6,6,15
779,2013,7,10,9
779,2014,8,1,2
779,2015,9,2,9
779,2016,10,3,9
779,2017,11,1,5
779,2018,12,10,9
779,2019,13,6,0
780,2010,1,3,4
780,2011,2,7,2
780,2012,3,7,4
780,2013,4,2,5
780,2014,5,8,6
780,2015,6,9,12
780,2016,7,3,10
780,2017,8,8,9
780,2018,9,1,8
780,2019,10,4,14
781,2011,1,7,8
781,2012,2,4,12
781,2013,3,1,5
781,2014,4,3,10
781,2015,5,4,15
781,2016,6,7,15
781,2017,7,8,11
781,2018,8,6,9
781,2019,9,10,10
782,2014,1,10,5
782,2015,2,5,13
782,2016,3,10,3
782,2017,4,5,1
782,2018,5,2,10
782,2019,6,10,13
783,2011,1,4,11
783,2012,2,7,9
783,2013,3,0,14
783,2014,4,8,1
783,2015,5,1,1
783,2016,6,9,15
783,2017,7,5,10
783,2018,8,9,13
783,2019,9,3,9
784,2008,1,0,9
784,2009,2,10,12
784,2010,3,8,5
784,2011,4,8,13
784,2012,5,3,6
784,2013,6,5,9
784,2014,7,7,1
784,2015,8,2,10
784,2016,9,0,2
784,2017,10,0,12
784,2018,11,9,8
784,2019,12,9,9
785,2008,1,1,1
785,2009,2,9,6
785,2010,3,6,11
785,2011,4,8,13
785,2012,5,0,0
785,2013,6,9,12
785,2014,7,6,6
785,2015,8,4,0
785,2016,9,5,13
785,2017,10,4,12
785,2018,11,2,3
785,2019,12,9,7
786,2012,1,5,6
786,2013,2,6,14
786,2014,3,10,10
786,2015,4,9,3
786,2016,5,6,4
786,2017,6,8,9
786,2018,7,1,3
786,2019,8,7,12
787,2010,1,7,11
787,2011,2,10,5
787,2012,3,3,7
787,2013,4,6,13
787,2014,5,4,11
787,2015,6,8,5
787,2016,7,2,13
787,2017,8,8,6
787,2018,9,2,5
787,2019,10,8,3
788,2010,1,0,7
788,2011,2,0,13
788,2012,3,9,7
788,2013,4,5,7
788,2014,5,6,11
788,2015,6,9,1
788,2016,7,1,0
788,2017,8,8,0
788,2018,9,10,3
788,2019,10,3,13
789,2010,1,1,6
789,2011,2,3,6
789,2012,3,7,7
789,2013,4,8,7
789,2014,5,10,15
789,2015,6,0,12
789,2016,7,1,9
789,2017,8,4,8
789,2018,9,1,6
789,2019,10,4,1
790,2015,1,7,0
790,2016,2,8,2
790,2017,3,5,2
790,2018,4,2,11
790,2019,5,4,15
791,2010,1,1,13
791,2011,2,2,7
791,2012,3,8,10
791,2013,4,1,8
791,2014,5,0,4
791,2015,6,7,8
791,2016,7,6,4
791,2017,8,2,10
791,2018,9,4,13
791,2019,10,3,4
792,2007,1,0,7
792,2008,2,1,15
792,2009,3,2,2
792,2010,4,2,8
792,2011,5,2,1
792,2012,6,2,7
792,2013,7,0,3
792,2014,8,7,12
792,2015,9,8,4
792,2016,10,2,0
792,2017,11,7,13
792,2018,12,5,11
792,2019,13,6,1
793,2007,1,7,5
793,2008,2,2,14
793,2009,3,5,1
793,2010,4,4,1
793,2011,5,5,8
793,2012,6,4,7
793,2013,7,7,15
793,2014,8,8,1
793,2015,9,4,7
793,2016,10,2,12
793,2017,11,5,13
793,2018,12,5,10
793,2019,13,4,2
794,2013,1,1,6
794,2014,2,9,5
794,2015,3,1,13
794,2016,4,7,9
794,2017,5,9,8
794,2018,6,10,6
794,2019,7,9,3
795,2005,1,0,13
795,2006,2,3,15
795,2007,3,1,1
795,2008,4,9,14
795,2009,5,1,4
795,2010,6,0,7
795,2011,7,7,7
795,2012,8,9,11
795,2013,9,5,10
795,2014,10,2,9
795,2015,11,8,13
795,2016,12,6,14
795,2017,13,4,7
795,2018,14,3,7
795,2019,15,3,2
796,2008,1,0,3
796,2009,2,0,12
796,2010,3,9,5
796,2011,4,3,7
796,2012,5,3,12
796,2013,6,4,8
796,2014,7,8,7
796,2015,8,9,5
796,2016,9,7,9
796,2017,10,8,1
796,2018,11,4,11
796,2019,12,0,5
797,2007,1,6,7
797,2008,2,8,12
797,2009,3,9,10
797,2010,4,3,4
797,2011,5,4,3
797,2012,6,1,1
797,2013,7,6,15
797,2014,8,3,2
797,2015,9,1,14
797,2016,10,2,6
797,2017,11,7,8
797,2018,12,8,9
797,2019,13,4,8
798,2006,1,5,12
798,2007,2,6,15
798,2008,3,2,7
798,2009,4,3,11
798,2010,5,0,2
798,2011,6,9,10
798,2012,7,7,14
798,2013,8,3,5
798,2014,9,4,9
798,2015,10,6,3
798,2016,11,0,9
798,2017,12,10,11
798,2018,13,5,5
798,2019,14,6,9
799,2009,1,3,1
799,2010,2,7,4
799,2011,3,6,7
799,2012,4,5,6
799,2013,5,7,2
799,2014,6,7,8
799,2015,7,1,14
799,2016,8,7,11
799,2017,9,5,11
799,2018,10,3,3
799,2019,11,4,1
800,2017,1,9,13
800,2018,2,7,5
800,2019,3,4,3
801,2013,1,10,8
801,2014,2,9,14
801,2015,3,7,8
801,2016,4,1,4
801,2017,5,4,13
801,2018,6,9,15
801,2019,7,4,3
802,2009,1,9,0
802,2010,2,5,14
802,2011,3,6,13
802,2012,4,3,5
802,2013,5,4,12
802,2014,6,9,12
802,2015,7,4,8
802,2016,8,6,13
802,2017,9,1,2
802,2018,10,10,12
802,2019,11,10,2
803,2012,1,1,12
803,2013,2,1,15
803,2014,3,3,15
803,2015,4,4,15
803,2016,5,9,6
803,2017,6,10,10
803,2018,7,10,5
803,2019,8,9,3
804,2017,1,4,0
804,2018,2,7,12
804,2019,3,3,11
805,2017,1,6,11
805,2018,2,7,10
805,2019,3,7,14
806,2017,1,7,12
806,2018,2,0,11
806,2019,3,1,9
807,2010,1,0,15
807,2011,2,9,15
807,2012,3,3,11
807,2013,4,2,14
807,2014,5,5,3
807,2015,6,3,11
807,2016,7,3,3
807,2017,8,5,5
807,2018,9,1,3
807,2019,10,0,9
808,2016,1,2,0
808,2017,2,1,7
808,2018,3,9,14
808,2019,4,9,7
809,2015,1,8,3
809,2016,2,1,9
809,2017,3,8,1
809,2018,4,6,6
809,2019,5,9,8
810,2012,1,10,11
810,2013,2,6,2
810,2014,3,5,9
810,2015,4,0,4
810,2016,5,6,2
810,2017,6,4,9
810,2018,7,10,15
810,2019,8,3,0
811,2010,1,6,13
811,2011,2,7,0
811,2012,3,3,6
811,2013,4,9,3
811,2014,5,2,7
811,2015,6,7,10
811,2016,7,5,2
811,2017,8,0,13
811,2018,9,8,3
811,2019,10,7,12
812,2011,1,6,9
812,2012,2,9,12
812,2013,3,10,15
812,2014,4,9,8
812,2015,5,8,2
812,2016,6,1,3
812,2017,7,2,9
812,2018,8,3,10
812,2019,9,2,12
813,2010,1,9,1
813,2011,2,1,5
813,2012,3,0,6
813,2013,4,2,2
813,2014,5,10,9
813,2015,6,4,14
813,2016,7,9,11
813,2017,8,3,0
813,2018,9,9,11
813,2019,10,2,14
814,2014,1,4,3
814,2015,2,9,13
814,2016,3,5,12
814,2017,4,8,1
814,2018,5,9,9
814,2019,6,9,8
815,2008,1,0,11
815,2009,2,9,4
815,2010,3,7,2
815,2011,4,2,7
815,2012,5,6,11
815,2013,6,4,13
815,2014,7,9,15
815,2015,8,8,8
815,2016,9,5,1
815,2017,10,3,13
815,2018,11,7,13
815,2019,12,5,5
816,2015,1,10,1
816,2016,2,5,6
816,2017,3,5,8
816,2018,4,9,8
816,2019,5,7,7
817,2009,1,8,0
817,2010,2,0,15
817,2011,3,0,7
817,2012,4,1,5
817,2013,5,8,1
817,2014,6,6,6
817,2015,7,8,0
817,2016,8,3,5
817,2017,9,9,6
817,2018,10,7,9
817,2019,11,9,4
818,2017,1,1,1
818,2018,2,5,14
818,2019,3,0,6
819,2009,1,0,6
819,2010,2,5,10
819,2011,3,1,10
819,2012,4,3,1
819,2013,5,7,13
819,2014,6,8,14
819,2015,7,9,11
819,2016,8,10,10
819,2017,9,4,0
819,2018,10,10,13
819,2019,11,10,5
820,2016,1,6,9
820,2017,2,6,11
820,2018,3,0,14
820,2019,4,5,5
821,2011,1,9,14
821,2012,2,7,2
821,2013,3,7,12
821,2014,4,6,9
821,2015,5,4,15
821,2016,6,2,13
821,2017,7,7,9
821,2018,8,1,8
821,2019,9,8,2
822,2011,1,7,3
822,2012,2,2,0
822,2013,3,0,5
822,2014,4,10,0
822,2015,5,3,9
822,2016,6,4,2
822,2017,7,3,1
822,2018,8,1,0
822,2019,9,0,10
823,2011,1,0,1
823,2012,2,2,14
823,2013,3,3,11
823,2014,4,10,0
823,2015,5,1,1
823,2016,6,7,9
823,2017,7,6,4
823,2018,8,10,9
823,2019,9,10,10
824,2015,1,3,5
824,2016,2,2,15
824,2017,3,3,15
824,2018,4,3,4
824,2019,5,2,1
825,2015,1,4,3
825,2016,2,3,4
825,2017,3,7,9
825,2018,4,2,15
825,2019,5,6,12
826,2014,1,7,10
826,2015,2,9,4
826,2016,3,10,14
826,2017,4,5,12
826,2018,5,6,7
826,2019,6,0,10
827,2013,1,3,2
827,2014,2,2,11
827,2015,3,5,9
827,2016,4,7,8
827,2017,5,1,10
827,2018,6,4,9
827,2019,7,0,10
828,2014,1,4,11
828,2015,2,2,4
828,2016,3,0,1
828,2017,4,6,5
828,2018,5,2,14
828,2019,6,2,0
829,2008,1,4,1
829,2009,2,9,15
829,2010,3,1,11
829,2011,4,0,6
829,2012,5,7,9
829,2013,6,3,3
829,2014,7,0,1
829,2015,8,3,5
829,2016,9,5,9
829,2017,10,8,5
829,2018,11,3,0
829,2019,12,3,14
830,2007,1,6,1
830,2008,2,0,9
830,2009,3,3,6
830,2010,4,0,5
830,2011,5,7,9
830,2012,6,4,9
830,2013,7,6,7
830,2014,8,4,1
830,2015,9,10,15
830,2016,10,6,10
830,2017,11,6,7
830,2018,12,9,4
830,2019,13,4,5
831,2011,1,10,4
831,2012,2,6,5
831,2013,3,3,1
831,2014,4,1,3
831,2015,5,5,12
831,2016,6,1,3
831,2017,7,7,3
831,2018,8,8,6
831,2019,9,7,7
832,2009,1,0,7
832,2010,2,7,12
832,2011,3,5,1
832,2012,4,3,15
832,2013,5,6,12
832,2014,6,4,11
832,2015,7,3,14
832,2016,8,8,8
832,2017,9,8,0
832,2018,10,4,12
832,2019,11,2,13
833,2012,1,5,10
833,2013,2,2,13
833,2014,3,7,7
833,2015,4,0,3
833,2016,5,3,5
833,2017,6,2,15
833,2018,7,7,8
833,2019,8,0,6
834,2008,1,9,12
834,2009,2,2,1
834,2010,3,8,14
834,2011,4,10,14
834,2012,5,4,12
834,2013,6,6,15
834,2014,7,6,12
834,2015,8,2,0
834,2016,9,10,9
834,2017,10,5,1
834,2018,11,10,3
834,2019,12,5,12
835,2011,1,9,12
835,2012,2,1,12
835,2013,3,9,3
835,2014,4,2,8
835,2015,5,3,0
835,2016,6,9,14
835,2017,7,5,2
835,2018,8,4,8
835,2019,9,4,6
836,2010,1,9,8
836,2011,2,7,13
836,2012,3,7,3
836,2013,4,1,6
836,2014,5,3,2
836,2015,6,5,6
836,2016,7,3,14
836,2017,8,6,6
836,2018,9,8,10
836,2019,10,9,12
837,2015,1,0,12
837,2016,2,7,11
837,2017,3,7,10
837,2018,4,4,1
837,2019,5,0,12
838,2011,1,7,9
838,2012,2,4,7
838,2013,3,5,4
838,2014,4,0,4
838,2015,5,8,15
838,2016,6,6,12
838,2017,7,10,11
838,2018,8,0,9
838,2019,9,7,5
839,2015,1,5,2
839,2016,2,7,1
839,2017,3,3,1
839,2018,4,9,9
839,2019,5,8,11
840,2016,1,9,7
840,2017,2,5,15
840,2018,3,0,14
840,2019,4,1,14
841,2015,1,2,9
841,2016,2,1,13
841,2017,3,2,13
841,2018,4,1,5
841,2019,5,0,12
842,2013,1,10,12
842,2014,2,10,15
842,2015,3,5,12
842,2016,4,4,7
842,2017,5,0,12
842,2018,6,4,3
842,2019,7,4,11
843,2006,1,7,9
843,2007,2,5,12
843,2008,3,6,3
843,2009,4,10,8
843,2010,5,3,1
843,2011,6,5,11
843,2012,7,10,2
843,2013,8,7,6
843,2014,9,9,2
843,2015,10,5,4
843,2016,11,9,11
843,2017,12,1,12
843,2018,13,5,10
843,2019,14,8,3
844,2009,1,2,11
844,2010,2,1,4
844,2011,3,10,12
844,2012,4,6,14
844,2013,5,1,3
844,2014,6,5,1
844,2015,7,2,7
844,2016,8,10,11
844,2017,9,4,3
844,2018,10,3,1
844,2019,11,7,1
845,2014,1,8,12
845,2015,2,0,13
845,2016,3,5,14
845,2017,4,1,6
845,2018,5,3,8
845,2019,6,9,13
846,2012,1,0,6
846,2013,2,0,10
846,2014,3,3,9
846,2015,4,6,3
846,2016,5,8,10
846,2017,6,5,4
846,2018,7,4,1
846,2019,8,8,6
847,2012,1,9,11
847,2013,2,2,0
847,2014,3,3,0
847,2015,4,5,0
847,2016,5,5,6
847,2017,6,5,14
847,2018,7,5,15
847,2019,8,3,15
848,2011,1,6,2
848,2012,2,7,2
848,2013,3,9,0
848,2014,4,5,12
848,2015,5,4,7
848,2016,6,9,9
848,2017,7,1,5
848,2018,8,4,6
848,2019,9,8,10
849,2017,1,3,4
849,2018,2,5,0
849,2019,3,5,2
850,2012,1,0,11
850,2013,2,8,7
850,2014,3,8,9
850,2015,4,2,5
850,2016,5,3,0
850,2017,6,6,4
850,2018,7,6,14
850,2019,8,8,13
851,2013,1,0,6
851,2014,2,5,6
851,2015,3,4,9
851,2016,4,2,4
851,2017,5,3,0
851,2018,6,8,7
851,2019,7,10,11
852,2008,1,6,3
852,2009,2,3,7
852,2010,3,1,9
852,2011,4,0,13
852,2012,5,1,14
852,2013,6,3,3
852,2014,7,7,5
852,2015,8,2,3
852,2016,9,0,7
852,2017,10,7,5
852,2018,11,1,12
852,2019,12,5,1
853,2014,1,6,13
853,2015,2,8,4
853,2016,3,7,15
853,2017,4,4,0
853,2018,5,6,2
853,2019,6,8,9
854,2014,1,6,11
854,2015,2,4,1
854,2016,3,9,12
854,2017,4,9,13
854,2018,5,6,7
854,2019,6,6,13
855,2009,1,3,1
855,2010,2,1,14
855,2011,3,2,8
855,2012,4,5,4
855,2013,5,0,12
855,2014,6,9,2
855,2015,7,1,13
855,2016,8,2,13
855,2017,9,5,8
855,2018,10,1,10
855,2019,11,7,2
856,2012,1,0,1
856,2013,2,4,4
856,2014,3,2,9
856,2015,4,0,6
856,2016,5,1,12
856,2017,6,6,12
856,2018,7,3,13
856,2019,8,7,14
857,2012,1,7,15
857,2013,2,8,5
857,2014,3,9,9
857,2015,4,2,3
857,2016,5,7,6
857,2017,6,2,5
857,2018,7,0,14
857,2019,8,6,6
858,2015,1,10,8
858,2016,2,0,11
858,2017,3,7,3
858,2018,4,3,15
858,2019,5,8,7
859,2012,1,3,7
859,2013,2,0,4
859,2014,3,7,6
859,2015,4,4,15
859,2016,5,10,11
859,2017,6,5,6
859,2018,7,3,13
859,2019,8,1,7
860,2011,1,6,15
860,2012,2,3,7
860,2013,3,2,14
860,2014,4,9,5
860,2015,5,6,7
860,2016,6,10,9
860,2017,7,3,6
860,2018,8,0,11
860,2019,9,8,6
861,2013,1,10,8
861,2014,2,6,7
861,2015,3,10,4
861,2016,4,8,4
861,2017,5,4,13
861,2018,6,7,15
861,2019,7,7,8
862,2010,1,1,11
862,2011,2,10,11
862,2012,3,7,8
862,2013,4,1,4
862,2014,5,5,10
862,2015,6,0,7
862,2016,7,10,11
862,2017,8,6,9
862,2018,9,1,15
862,2019,10,2,5
863,2017,1,8,8
863,2018,2,7,14
863,2019,3,8,1
864,2016,1,5,1
864,2017,2,8,13
864,2018,3,1,5
864,2019,4,1,11
865,2016,1,5,2
865,2017,2,0,8
865,2018,3,8,3
865,2019,4,7,0
866,2010,1,9,0
866,2011,2,9,7
866,2012,3,8,12
866,2013,4,5,4
866,2014,5,2,11
866,2015,6,8,7
866,2016,7,4,6
866,2017,8,5,7
866,2018,9,8,9
866,2019,10,2,14
867,2017,1,6,2
867,2018,2,6,7
867,2019,3,5,7
868,2009,1,8,15
868,2010,2,6,12
868,2011,3,4,10
868,2012,4,5,2
868,2013,5,10,14
868,2014,6,10,0
868,2015,7,9,5
868,2016,8,9,6
868,2017,9,5,0
868,2018,10,3,13
868,2019,11,0,12
869,2014,1,6,6
869,2015,2,3,13
869,2016,3,1,15
869,2017,4,0,8
869,2018,5,5,12
869,2019,6,2,12
870,2012,1,3,14
870,2013,2,8,8
870,2014,3,6,3
870,2015,4,3,7
870,2016,5,8,7
870,2017,6,2,14
870,2018,7,3,10
870,2019,8,2,1
871,2009,1,9,3
871,2010,2,3,8
871,2011,3,2,7
871,2012,4,9,2
871,2013,5,4,2
871,2014,6,10,3
871,2015,7,9,9
871,2016,8,5,9
871,2017,9,2,7
871,2018,10,1,12
871,2019,11,1,9
872,2010,1,0,15
872,2011,2,4,2
872,2012,3,6,11
872,2013,4,2,3
872,2014,5,3,11
872,2015,6,10,14
872,2016,7,9,8
872,2017,8,7,5
872,2018,9,10,13
872,2019,10,10,2
873,2017,1,3,10
873,2018,2,0,13
873,2019,3,10,11
874,2011,1,6,7
874,2012,2,4,14
874,2013,3,1,3
874,2014,4,3,9
874,2015,5,10,13
874,2016,6,4,6
874,2017,7,9,4
874,2018,8,5,10
874,2019,9,1,2
875,2014,1,0,14
875,2015,2,2,11
875,2016,3,7,11
875,2017,4,5,4
875,2018,5,5,3
875,2019,6,4,0
876,2011,1,2,2
876,2012,2,8,3
876,2013,3,4,11
876,2014,4,10,13
876,2015,5,0,13
876,2016,6,9,13
876,2017,7,4,6
876,2018,8,10,4
876,2019,9,8,0
877,2006,1,4,6
877,2007,2,6,7
877,2008,3,5,11
877,2009,4,10,11
877,2010,5,2,4
877,2011,6,8,4
877,2012,7,2,1
877,2013,8,2,8
877,2014,9,6,13
877,2015,10,10,1
877,2016,11,5,8
877,2017,12,4,14
877,2018,13,6,0
877,2019,14,0,11
878,2011,1,2,15
878,2012,2,3,8
878,2013,3,6,12
878,2014,4,0,2
878,2015,5,7,4
878,2016,6,0,6
878,2017,7,9,6
878,2018,8,2,6
878,2019,9,10,13
879,2010,1,5,9
879,2011,2,1,12
879,2012,3,6,13
879,2013,4,5,0
879,2014,5,2,11
879,2015,6,9,4
879,2016,7,5,15
879,2017,8,10,13
879,2018,9,6,9
879,2019,10,1,14
880,2012,1,4,7
880,2013,2,6,15
880,2014,3,9,5
880,2015,4,7,7
880,2016,5,8,3
880,2017,6,1,0
880,2018,7,1,4
880,2019,8,7,4
881,2011,1,8,12
881,2012,2,5,8
881,2013,3,2,6
881,2014,4,9,10
881,2015,5,5,4
881,2016,6,6,4
881,2017,7,8,14
881,2018,8,10,7
881,2019,9,0,11
882,2011,1,1,5
882,2012,2,1,10
882,2013,3,8,9
882,2014,4,4,10
882,2015,5,3,5
882,2016,6,6,3
882,2017,7,9,10
882,2018,8,6,15
882,2019,9,5,13
883,2012,1,2,2
883,2013,2,3,2
883,2014,3,6,15
883,2015,4,3,7
883,2016,5,1,1
883,2017,6,3,1
883,2018,7,2,3
883,2019,8,6,9
884,2008,1,7,2
884,2009,2,7,7
884,2010,3,6,5
884,2011,4,7,14
884,2012,5,1,4
884,2013,6,10,0
884,2014,7,1,14
884,2015,8,1,13
884,2016,9,10,4
884,2017,10,9,6
884,2018,11,1,0
884,2019,12,3,4
885,2012,1,8,4
885,2013,2,4,4
885,2014,3,6,3
885,2015,4,1,12
885,2016,5,0,13
885,2017,6,9,10
885,2018,7,4,5
885,2019,8,7,13
886,2016,1,9,14
886,2017,2,8,6
886,2018,3,4,13
886,2019,4,10,5
887,2017,1,3,15
887,2018,2,7,4
887,2019,3,3,6
888,2014,1,10,11
888,2015,2,3,2
888,2016,3,3,0
888,2017,4,1,9
888,2018,5,1,12
888,2019,6,5,5
889,2016,1,4,13
889,2017,2,1,10
889,2018,3,9,8
889,2019,4,8,9
890,2016,1,1,4
890,2017,2,2,8
890,2018,3,8,3
890,2019,4,1,2
891,2010,1,1,9
891,2011,2,3,3
891,2012,3,7,12
891,2013,4,10,14
891,2014,5,7,6
891,2015,6,8,1
891,2016,7,9,4
891,2017,8,6,8
891,2018,9,5,12
891,2019,10,3,2
892,2013,1,9,14
892,2014,2,3,13
892,2015,3,9,12
892,2016,4,7,14
892,2017,5,10,7
892,2018,6,9,10
892,2019,7,5,3
893,2009,1,6,11
893,2010,2,5,4
893,2011,3,7,12
893,2012,4,3,11
893,2013,5,6,13
893,2014,6,5,1
893,2015,7,3,3
893,2016,8,5,1
893,2017,9,5,10
893,2018,10,3,5
893,2019,11,0,12
894,2013,1,8,7
894,2014,2,5,11
894,2015,3,5,3
894,2016,4,9,3
894,2017,5,6,14
894,2018,6,7,10
894,2019,7,1,12
895,2009,1,6,0
895,2010,2,8,3
895,2011,3,3,4
895,2012,4,10,1
895,2013,5,4,15
895,2014,6,4,3
895,2015,7,10,13
895,2016,8,0,4
895,2017,9,0,4
895,2018,10,10,0
895,2019,11,2,15
896,2017,1,10,2
896,2018,2,0,8
896,2019,3,8,10
897,2011,1,10,3
897,2012,2,4,8
897,2013,3,3,2
897,2014,4,0,12
897,2015,5,0,12
897,2016,6,9,6
897,2017,7,9,4
897,2018,8,4,5
897,2019,9,0,10
898,2009,1,0,11
898,2010,2,1,5
898,2011,3,8,15
898,2012,4,3,6
898,2013,5,8,2
898,2014,6,6,14
898,2015,7,0,2
898,2016,8,8,5
898,2017,9,2,13
898,2018,10,7,0
898,2019,11,0,8
899,2008,1,7,14
899,2009,2,9,13
899,2010,3,7,8
899,2011,4,4,1
899,2012,5,3,12
899,2013,6,7,1
899,2014,7,1,15
899,2015,8,10,10
899,2016,9,6,11
899,2017,10,2,10
899,2018,11,1,3
899,2019,12,3,8
900,2009,1,2,8
900,2010,2,7,12
900,2011,3,6,2
900,2012,4,6,5
900,2013,5,6,7
900,2014,6,0,3
900,2015,7,8,7
900,2016,8,9,15
900,2017,9,6,0
900,2018,10,6,13
900,2019,11,3,7
901,2009,1,2,2
901,2010,2,5,1
901,2011,3,9,8
901,2012,4,5,4
901,2013,5,3,0
901,2014,6,9,7
901,2015,7,1,14
901,2016,8,10,2
901,2017,9,1,11
901,2018,10,6,0
901,2019,11,1,1
902,2013,1,5,14
902,2014,2,9,13
902,2015,3,6,4
902,2016,4,0,3
