id,job_title,department,p_start,start_month,p_end,end_month,grade,salary
942,Associate Data Analyst,Analytics Department,2010.0,10,2016.0,12,4.0,84362.0
942,Data Analyst,Analytics Department,2016.0,12,-99.0,-99,5.0,106984.0
943,Associate Manager,Administration Department,2007.0,12,2013.0,4,7.0,126270.0
943,Manager,Administration Department,2013.0,4,2018.0,2,9.0,176470.0
943,Manager,Administration Department,2018.0,2,-99.0,-99,9.0,176470.0
944,Associate Manager,Administration Department,2008.0,5,2014.0,11,7.0,126311.0
944,Manager,Administration Department,2014.0,11,2019.0,10,9.0,176490.0
944,Manager,Administration Department,2019.0,10,-99.0,-99,9.0,176490.0
945,Associate Data Analyst,Analytics Department,2009.0,9,2015.0,2,4.0,84417.0
945,Data Analyst,Analytics Department,2015.0,2,-99.0,-99,5.0,107044.0
946,Associate Data Analyst,Analytics Department,2009.0,11,2015.0,3,4.0,84437.0
946,Data Analyst,Analytics Department,2015.0,3,-99.0,-99,5.0,107064.0
947,Associate Data Analyst,Analytics Department,2011.0,7,2017.0,2,4.0,84467.0
947,Data Analyst,Analytics Department,2017.0,2,-99.0,-99,5.0,107084.0
948,Data Analyst II,Analytics Department,2012.0,12,2018.0,4,6.0,134357.0
948,Data Scientist,Analytics Department,2018.0,4,-99.0,-99,7.0,168124.0
949,Backend Engineer,IT Department,2009.0,8,2015.0,2,5.0,94978.0
949,Backend Engineer II,IT Department,2015.0,2,-99.0,-99,6.0,114760.0
950,Associate Data Analyst,Analytics Department,2015.0,8,-99.0,-99,4.0,84547.0
951,Frontend Engineer II,IT Department,2010.0,7,2016.0,8,6.0,72531.0
951,Sr Frontend Engineer,IT Department,2016.0,8,-99.0,-99,7.0,96407.0
952,Associate Data Analyst,Analytics Department,2011.0,3,2017.0,10,4.0,84567.0
952,Data Analyst,Analytics Department,2017.0,10,-99.0,-99,5.0,107184.0
953,Associate Frontend Engineer,IT Department,2010.0,4,2016.0,4,4.0,38064.0
953,Frontend Engineer,IT Department,2016.0,4,-99.0,-99,5.0,47687.0
954,Data Analyst II,Analytics Department,2017.0,9,-99.0,-99,6.0,134477.0
955,Backend Engineer,IT Department,2007.0,3,2013.0,7,5.0,95128.0
955,Backend Engineer II,IT Department,2013.0,7,2018.0,5,6.0,114910.0
955,Backend Engineer II,IT Department,2018.0,5,-99.0,-99,6.0,114910.0
956,Backend Engineer,IT Department,2013.0,12,2019.0,3,5.0,95153.0
956,Backend Engineer II,IT Department,2019.0,3,-99.0,-99,6.0,114935.0
957,Associate Data Analyst,Analytics Department,2014.0,5,-99.0,-99,4.0,84682.0
958,Frontend Engineer II,IT Department,2011.0,6,2017.0,11,6.0,72356.0
958,Sr Frontend Engineer,IT Department,2017.0,11,-99.0,-99,7.0,96232.0
959,Data Analyst II,Analytics Department,2012.0,11,2018.0,8,6.0,134577.0
959,Data Scientist,Analytics Department,2018.0,8,-99.0,-99,7.0,168344.0
960,Data Analyst II,Analytics Department,2011.0,4,2017.0,5,6.0,134597.0
960,Data Scientist,Analytics Department,2017.0,5,-99.0,-99,7.0,168364.0
961,Associate Data Analyst,Analytics Department,2005.0,9,2011.0,11,4.0,84717.0
961,Data Analyst,Analytics Department,2011.0,11,2016.0,4,5.0,107364.0
961,Data Analyst II,Analytics Department,2016.0,4,-99.0,-99,6.0,134617.0
962,Data Analyst II,Analytics Department,2014.0,12,-99.0,-99,6.0,134637.0
963,Sr Backend Engineer,IT Department,2015.0,5,-99.0,-99,7.0,144975.0
964,Backend Engineer,IT Department,2005.0,3,2011.0,1,5.0,95353.0
964,Backend Engineer II,IT Department,2011.0,1,2016.0,2,6.0,115135.0
964,Backend Engineer II,IT Department,2016.0,2,-99.0,-99,6.0,115135.0
965,Sr Manager,Administration Department,2010.0,9,2016.0,3,10.0,224804.0
965,Director,Administration Department,2016.0,3,-99.0,-99,12.0,441898.0
966,Backend Engineer,IT Department,2010.0,5,2016.0,11,5.0,95403.0
966,Backend Engineer II,IT Department,2016.0,11,-99.0,-99,6.0,115185.0
967,Backend Engineer,IT Department,2014.0,9,-99.0,-99,5.0,95428.0
968,Backend Engineer II,IT Department,2008.0,6,2014.0,1,6.0,115235.0
968,Sr Backend Engineer,IT Department,2014.0,1,2019.0,2,7.0,145100.0
968,Sr Backend Engineer,IT Department,2019.0,2,-99.0,-99,7.0,145100.0
969,Frontend Engineer II,IT Department,2017.0,5,-99.0,-99,6.0,72081.0
970,Sr Backend Engineer,IT Department,2011.0,5,2017.0,11,7.0,145150.0
970,Team Lead,IT Department,2017.0,11,-99.0,-99,8.0,189079.0
971,Frontend Engineer II,IT Department,2010.0,9,2016.0,1,6.0,72031.0
971,Sr Frontend Engineer,IT Department,2016.0,1,-99.0,-99,7.0,95907.0
972,Backend Engineer,IT Department,2010.0,7,2016.0,12,5.0,95553.0
972,Backend Engineer II,IT Department,2016.0,12,-99.0,-99,6.0,115335.0
973,Backend Engineer,IT Department,2007.0,2,2013.0,8,5.0,95578.0
973,Backend Engineer II,IT Department,2013.0,8,2018.0,9,6.0,115360.0
973,Backend Engineer II,IT Department,2018.0,9,-99.0,-99,6.0,115360.0
974,Data Analyst II,Analytics Department,2017.0,10,-99.0,-99,6.0,134877.0
975,Associate Data Analyst,Analytics Department,2006.0,2,2012.0,9,4.0,85002.0
975,Data Analyst,Analytics Department,2012.0,9,2017.0,8,5.0,107644.0
975,Data Analyst II,Analytics Department,2017.0,8,-99.0,-99,6.0,134897.0
976,Associate Data Analyst,Analytics Department,2015.0,7,-99.0,-99,4.0,85067.0
977,Sr Backend Engineer,IT Department,2016.0,1,-99.0,-99,7.0,145325.0
978,Data Analyst II,Analytics Department,2017.0,8,-99.0,-99,6.0,134957.0
979,Backend Engineer,IT Department,2008.0,3,2014.0,12,5.0,95728.0
979,Backend Engineer II,IT Department,2014.0,12,2019.0,3,6.0,115510.0
979,Backend Engineer II,IT Department,2019.0,3,-99.0,-99,6.0,115510.0
980,Sr Manager,Administration Department,2014.0,2,-99.0,-99,10.0,225104.0
981,Associate Frontend Engineer,IT Department,2010.0,1,2016.0,11,4.0,37364.0
981,Frontend Engineer,IT Department,2016.0,11,-99.0,-99,5.0,46987.0
982,Backend Engineer II,IT Department,2008.0,2,2014.0,9,6.0,115585.0
982,Sr Backend Engineer,IT Department,2014.0,9,2019.0,6,7.0,145450.0
982,Sr Backend Engineer,IT Department,2019.0,6,-99.0,-99,7.0,145450.0
983,Associate Manager,Administration Department,2010.0,11,2016.0,6,7.0,127688.0
983,Manager,Administration Department,2016.0,6,-99.0,-99,9.0,177270.0
984,Frontend Engineer II,IT Department,2011.0,7,2017.0,1,6.0,71706.0
984,Sr Frontend Engineer,IT Department,2017.0,1,-99.0,-99,7.0,95582.0
985,Sr Manager,Administration Department,2016.0,11,-99.0,-99,10.0,225204.0
986,Data Analyst,Analytics Department,2008.0,9,2014.0,6,5.0,107864.0
986,Data Analyst II,Analytics Department,2014.0,6,2019.0,7,6.0,135117.0
986,Data Scientist,Analytics Department,2019.0,7,-99.0,-99,7.0,168884.0
987,Data Analyst II,Analytics Department,2016.0,3,-99.0,-99,6.0,135137.0
988,Associate Data Analyst,Analytics Department,2013.0,12,2019.0,4,4.0,85297.0
988,Data Analyst,Analytics Department,2019.0,4,-99.0,-99,5.0,107904.0
989,Sr Backend Engineer,IT Department,2016.0,10,-99.0,-99,7.0,145625.0
990,Backend Engineer,IT Department,2014.0,9,-99.0,-99,5.0,96003.0
991,Sr Manager,Administration Department,2016.0,1,-99.0,-99,10.0,225324.0
992,Sr Backend Engineer,IT Department,2011.0,8,2017.0,9,7.0,145700.0
992,Team Lead,IT Department,2017.0,9,-99.0,-99,8.0,189519.0
993,Sr Backend Engineer,IT Department,2017.0,2,-99.0,-99,7.0,145725.0
994,Backend Engineer,IT Department,2006.0,7,2012.0,12,5.0,96103.0
994,Backend Engineer II,IT Department,2012.0,12,2017.0,12,6.0,115885.0
994,Backend Engineer II,IT Department,2017.0,12,-99.0,-99,6.0,115885.0
995,Associate Manager,Administration Department,2009.0,2,2015.0,12,7.0,128102.0
995,Manager,Administration Department,2015.0,12,-99.0,-99,9.0,177510.0
996,Backend Engineer,IT Department,2008.0,9,2014.0,9,5.0,96153.0
996,Backend Engineer II,IT Department,2014.0,9,2019.0,3,6.0,115935.0
996,Backend Engineer II,IT Department,2019.0,3,-99.0,-99,6.0,115935.0
997,Backend Engineer,IT Department,2011.0,1,2017.0,11,5.0,96178.0
997,Backend Engineer II,IT Department,2017.0,11,-99.0,-99,6.0,115960.0
998,Frontend Engineer II,IT Department,2010.0,8,2016.0,9,6.0,71356.0
998,Sr Frontend Engineer,IT Department,2016.0,9,-99.0,-99,7.0,95232.0
999,Associate Data Analyst,Analytics Department,2008.0,12,2014.0,8,4.0,85492.0
999,Data Analyst,Analytics Department,2014.0,8,2019.0,12,5.0,108124.0
999,Data Analyst II,Analytics Department,2019.0,12,-99.0,-99,6.0,135377.0
1000,Backend Engineer,IT Department,2014.0,7,-99.0,-99,5.0,96253.0
